srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,Predicted_tat_in_days
2879069,13,2,110018,233,233,131,1,0,110041,2017-03-11,2017-03-08,2018-02-16,4147,2018-02-21,11
2872970,15,2,110018,233,233,131,1,0,110058,2017-02-27,2017-02-26,2018-02-15,4094,2018-02-17,12
2884715,13,21,110015,233,233,131,1,0,201301,2017-04-11,2017-04-07,2018-02-19,4580,2018-02-21,11
2907428,13,22,400104,233,233,131,2,0,390019,2017-08-09,2017-08-02,2018-02-26,4581,2018-02-27,14
2940561,10,23,400001,233,233,131,1,0,411037,2017-08-11,2017-08-10,2018-03-05,4398,2018-03-09,12
2930221,13,21,110015,233,233,131,1,0,110070,2017-04-14,2017-04-12,2018-03-01,4580,2018-03-08,11
2844565,15,1,400059,233,233,131,1,0,400055,2017-11-30,2017-11-30,2018-02-06,4010,2018-02-24,17
2946974,13,21,110015,233,233,131,1,0,110005,2017-05-22,2017-05-20,2018-03-06,4580,2018-03-10,10
2934478,13,7,500004,233,233,131,1,0,500036,2018-01-05,2018-01-03,2018-03-03,4403,2018-03-08,10
2940404,32,9,411016,233,233,131,1,0,411039,2018-02-10,2017-09-22,2018-03-05,4581,2018-03-08,15
2940214,15,3,560011,233,233,131,1,0,560001,2016-10-19,2016-10-18,2018-03-05,4461,2018-03-12,11
2974154,10,2,110018,233,233,131,1,0,110092,2018-01-10,2017-10-17,2018-03-13,4388,2018-03-15,12
2982967,13,22,400104,233,233,131,1,0,400055,2017-11-10,2017-11-09,2018-03-15,4581,2018-03-19,10
2979907,5,7,500004,233,233,131,1,0,500070,2017-12-04,2017-12-04,2018-03-14,4476,2018-03-17,10
2972132,13,22,400104,233,233,131,2,0,382421,2017-10-06,2017-09-30,2018-03-12,4581,2018-03-19,13
2987423,13,22,400104,233,233,131,2,0,364001,2018-02-21,2018-02-11,2018-03-16,4581,2018-03-21,13
2991760,15,2,110018,233,233,228,1,0,121003,2017-11-24,2017-11-24,2018-03-17,4091,2018-03-22,12
2940313,13,17,800001,233,233,131,3,0,826004,2017-12-19,2017-12-18,2018-03-05,4538,2018-03-20,15
2962239,10,2,110018,233,233,228,1,0,201304,2017-08-02,2017-05-02,2018-03-10,4388,2018-03-25,12
2959975,13,21,110015,233,233,228,1,0,201306,2018-01-24,2017-08-17,2018-03-09,4154,2018-03-25,12
2912550,15,3,560011,233,233,228,1,0,560030,2017-06-11,2018-04-20,2018-02-27,4469,2018-04-08,10
2977462,10,5,380009,233,245,131,0,0,0,2017-05-09,2017-05-06,2018-03-13,4546,2018-03-24,12
2977462,15,5,380009,233,245,131,0,0,0,2017-05-09,2017-05-08,2018-03-13,4546,2018-03-24,13
3060522,15,2,110018,233,245,228,1,0,110028,2017-07-09,2016-06-01,2018-04-06,4094,2018-04-21,7
2855890,15,2,110018,233,233,228,1,0,110017,2017-08-24,2016-04-29,2018-02-09,4550,2018-02-24,11
3015320,15,8,700064,233,233,228,1,0,700047,2018-02-27,2018-02-21,2018-03-24,4511,2018-03-28,11
2944938,13,17,800001,233,233,131,3,0,815301,2016-12-03,2016-11-09,2018-03-06,4538,2018-03-12,15
3039904,10,25,560037,233,245,131,1,0,560067,2018-02-28,2017-08-29,2018-03-30,4460,2018-04-04,9
2888590,15,7,500004,233,233,131,1,0,500009,2017-11-19,2017-11-19,2018-02-20,4477,2018-02-22,11
2821550,10,2,110018,233,233,131,1,0,121001,2017-10-18,2017-10-18,2018-01-30,4388,2018-02-13,12
2889864,9,10,226010,233,233,131,2,0,282001,2017-10-06,2017-10-05,2018-02-20,4444,2018-02-23,14
3062841,13,22,400104,233,233,228,3,0,492001,2017-11-28,2017-11-22,2018-04-07,4581,2018-04-12,12
2879880,13,22,400104,233,233,131,1,0,411062,2017-09-20,2017-09-15,2018-02-17,4581,2018-02-21,11
2839024,13,21,110015,233,233,131,2,0,132103,2017-09-28,2017-09-24,2018-02-04,4580,2018-02-08,13
2994083,10,25,560037,233,233,228,1,0,560058,2017-12-29,2017-02-16,2018-03-18,4460,2018-03-20,10
2880919,13,22,400104,201,233,131,0,0,456006,2017-07-20,2016-10-24,2018-02-17,4581,2018-02-22,18
2880919,32,22,400104,201,233,131,0,0,456006,2017-07-20,2017-05-02,2018-02-17,4581,2018-02-22,20
3039337,15,2,110018,233,233,131,1,0,122001,2018-03-26,2018-03-17,2018-03-30,4550,2018-04-02,9
2845470,13,21,110015,233,233,228,2,0,250004,2017-06-01,2017-05-26,2018-02-06,4580,2018-02-16,13
2835130,13,22,400104,233,233,131,2,0,444601,2017-02-09,2017-01-30,2018-02-03,4581,2018-02-08,14
2839631,13,21,110015,233,233,131,1,0,302012,2016-05-06,2016-05-01,2018-02-05,4580,2018-02-17,11
2876678,32,7,500004,233,233,131,2,0,520013,2017-05-24,2017-02-09,2018-02-16,4403,2018-02-24,14
2957584,13,21,110015,233,233,131,1,0,110006,2017-09-14,2017-09-13,2018-03-08,4580,2018-03-10,11
2991195,13,26,560066,308,233,131,1,0,560102,2017-06-03,2017-06-03,2018-03-17,5001,2018-03-21,10
2957489,15,2,110018,233,233,228,1,0,110005,2018-02-07,2018-01-11,2018-03-08,4091,2018-03-18,14
2972222,13,22,400104,233,233,131,2,0,452016,2018-01-29,2018-01-29,2018-03-12,4581,2018-03-24,14
3031411,13,22,400104,233,233,131,1,0,400103,2017-03-31,2017-03-30,2018-03-28,4581,2018-04-03,9
3062141,13,22,400104,233,233,131,1,0,401303,2017-08-05,2017-08-03,2018-04-06,4581,2018-04-12,9
3028625,4,3,560011,308,233,228,1,0,560103,2017-11-12,2017-01-18,2018-03-28,5146,2018-04-04,11
3022586,13,21,110015,201,233,131,0,0,333503,2018-01-01,2017-12-30,2018-03-26,4580,2018-04-08,14
3055738,18,1,400059,233,233,131,1,0,700012,2017-10-18,2017-10-18,2018-04-05,4011,2018-04-07,17
3072007,13,26,560066,233,233,131,2,0,603203,2017-12-21,2017-12-09,2018-04-10,5001,2018-04-12,11
3038137,5,2,110018,233,233,131,1,0,122505,2016-11-22,2016-11-22,2018-03-30,4093,2018-04-15,10
2925448,15,3,560011,233,245,131,1,0,560061,2017-12-30,2017-12-30,2018-02-28,4461,2018-03-02,11
2866343,10,4,600024,201,233,131,4,0,605202,2017-03-26,2017-03-26,2018-02-13,4482,2018-02-19,13
3010981,13,8,700064,233,233,131,1,0,700040,2017-09-14,2017-09-13,2018-03-23,4508,2018-03-27,10
3047896,7,1,400059,233,233,131,1,0,560068,2017-12-11,2017-12-06,2018-04-02,4008,2018-04-09,12
2885694,13,21,110015,233,233,131,1,0,302015,2017-08-21,2017-08-19,2018-02-19,4580,2018-02-26,12
2878000,13,22,400104,233,233,131,1,0,411057,2016-12-07,2016-12-06,2018-02-16,4581,2018-02-22,12
2878000,13,22,400104,233,0,131,1,0,411057,2016-12-07,2016-12-06,2018-02-16,4581,2018-02-22,13
3061185,15,9,411016,233,233,228,2,0,412207,2018-03-18,2016-08-13,2018-04-06,4548,2018-04-12,11
2858096,10,3,560011,233,233,131,1,0,560029,2017-12-16,2017-05-06,2018-02-10,4460,2018-02-16,9
3037844,15,6,160059,233,233,131,3,0,143001,2018-01-05,2017-12-29,2018-03-30,4549,2018-04-03,11
2975588,13,21,110015,233,233,131,1,0,302020,2018-02-24,2018-01-29,2018-03-13,4580,2018-03-24,11
2835796,10,2,110018,233,233,228,1,0,201010,2017-05-19,2017-05-18,2018-02-03,4388,2018-02-06,12
2842880,15,2,110018,233,233,228,1,0,201304,2018-01-06,2016-11-08,2018-02-06,4094,2018-02-08,14
2883213,1,2,110018,233,233,228,1,0,201304,2018-01-01,2017-12-11,2018-02-18,4150,2018-02-20,12
2899289,10,2,110018,233,233,228,1,0,110029,2017-07-28,2015-09-05,2018-02-23,4388,2018-02-26,11
2876312,10,1,400059,233,233,131,1,0,400031,2017-05-11,2017-04-30,2018-02-16,4398,2018-03-01,12
2900905,15,1,400059,233,233,131,1,0,400080,2017-04-27,2017-04-27,2018-02-23,4545,2018-02-24,12
2900503,13,21,110015,233,233,131,3,0,151507,2017-04-07,2017-04-05,2018-02-23,4580,2018-03-06,13
2883675,15,1,400059,233,233,131,1,0,400072,2017-05-06,2017-01-19,2018-02-18,4545,2018-03-06,12
2994207,9,27,110034,233,233,131,1,0,110031,2017-11-25,2017-11-25,2018-03-18,4388,2018-03-26,12
2987892,10,2,110018,233,233,228,2,0,250002,2017-10-29,2017-05-17,2018-03-16,4388,2018-03-23,14
3054301,9,8,700064,233,233,131,1,0,700017,2017-11-24,2017-11-24,2018-04-04,4499,2018-04-09,10
3051300,10,23,400001,233,233,131,1,0,411039,2017-11-02,2017-11-01,2018-04-03,4398,2018-04-09,10
3079074,13,7,500004,233,233,131,1,0,500064,2017-05-22,2017-05-20,2018-04-12,4403,2018-04-20,6
2990323,13,21,110015,233,245,131,1,0,110088,2017-06-03,2017-06-01,2018-03-17,4580,2018-03-19,9
3019538,15,3,560011,233,245,228,1,0,560042,2018-02-13,2018-02-12,2018-03-26,4461,2018-04-04,9
2908068,21,2,110018,201,201,131,4,0,673028,2018-01-17,2018-01-09,2018-02-26,4415,2018-03-09,21
2839025,10,6,160059,233,233,131,2,0,160017,2017-05-18,2017-05-18,2018-02-04,4437,2018-02-28,13
2987518,10,8,700064,233,233,131,3,0,751006,2018-02-03,2018-02-03,2018-03-16,4499,2018-03-20,15
3007124,9,9,411016,233,233,131,3,0,492001,2017-10-16,2017-10-15,2018-03-22,4021,2018-03-27,14
3014956,13,21,110015,233,233,131,2,0,147301,2018-01-08,2018-01-04,2018-03-24,4580,2018-03-27,11
3018561,10,25,560037,233,233,228,1,0,560010,2018-03-06,2017-05-04,2018-03-26,4460,2018-04-03,9
2876073,13,2,110018,233,245,228,1,0,110042,2018-01-07,2017-12-11,2018-02-16,4147,2018-02-22,12
2839440,13,21,110015,233,233,131,3,0,141002,2017-11-21,2017-11-18,2018-02-05,4580,2018-02-09,12
2938482,13,21,110015,233,233,131,3,0,143001,2017-07-21,2017-07-15,2018-03-04,4580,2018-03-12,13
2985795,10,6,160059,233,233,228,2,0,160002,2018-02-08,2017-12-08,2018-03-15,4437,2018-03-17,11
2987317,13,22,400104,233,233,131,3,0,485001,2017-10-23,2017-10-14,2018-03-16,4581,2018-03-19,13
3032413,15,1,400059,233,233,228,2,0,452006,2018-03-06,2016-11-01,2018-03-28,4545,2018-03-31,13
2848382,15,10,226010,233,233,228,2,0,243001,2017-11-09,2017-02-07,2018-02-07,4444,2018-02-11,14
2873268,10,2,110018,233,233,131,1,0,110045,2016-08-10,2016-06-01,2018-02-15,4388,2018-02-19,11
3027045,15,12,302006,233,233,131,2,0,313001,2017-09-23,2017-09-21,2018-03-27,4453,2018-04-10,13
2853904,10,2,110018,233,233,131,1,0,122001,2017-11-13,2017-11-08,2018-02-09,4388,2018-02-13,12
2993207,13,8,700064,233,233,131,3,0,751020,2017-05-09,2017-05-05,2018-03-17,4508,2018-03-19,14
2962526,15,2,110018,308,233,228,1,0,110032,2017-08-26,2017-06-06,2018-03-10,4091,2018-03-21,12
3004296,13,21,110015,233,233,131,2,0,180012,2017-05-19,2017-04-08,2018-03-21,4580,2018-03-27,12
3056696,5,7,500004,233,233,228,2,0,506001,2018-03-19,2018-03-15,2018-04-05,4476,2018-04-10,11
2863633,15,3,560011,233,233,131,1,0,560048,2017-09-25,2017-09-22,2018-02-12,4461,2018-02-15,11
2885147,10,6,160059,0,233,131,1,0,140307,2017-05-20,2017-05-20,2018-02-19,4437,2018-02-22,12
2898151,13,21,110015,233,233,131,1,0,122006,2017-03-18,2017-03-11,2018-02-22,4580,2018-02-26,11
2906101,13,7,500004,233,233,131,1,0,500032,2016-05-07,2016-05-04,2018-02-25,4403,2018-02-27,10
2904549,13,22,400104,233,233,131,1,0,400709,2017-10-06,2017-10-01,2018-02-24,4581,2018-03-04,12
2896060,13,2,110018,233,233,131,1,0,110096,2017-05-05,2018-03-08,2018-02-22,4147,2018-02-27,13
2990092,13,21,110015,233,233,228,1,0,110060,2017-05-16,2017-05-05,2018-03-17,4580,2018-03-19,8
2859982,22,1,400059,233,233,131,1,0,400031,2017-04-26,2017-04-25,2018-02-10,4008,2018-02-17,17
2993283,1,24,110092,233,233,228,1,0,201001,2018-02-28,2017-07-04,2018-03-17,4150,2018-03-21,12
2981656,13,21,110015,233,233,131,1,0,201001,2018-02-22,2018-02-20,2018-03-15,4580,2018-03-22,10
3016993,15,6,160059,233,233,228,2,0,160047,2018-02-05,2017-10-23,2018-03-25,4549,2018-03-26,11
3020178,15,2,110018,308,233,228,1,0,110007,2018-03-05,2018-03-23,2018-03-26,4550,2018-03-31,10
3055775,15,1,400059,233,233,131,2,0,422006,2017-12-26,2017-12-26,2018-04-05,4545,2018-04-09,12
2922744,13,3,560011,233,245,131,1,0,560001,2017-06-23,2017-05-15,2018-02-28,4467,2018-03-06,10
2993704,15,3,560011,308,245,131,1,0,560025,2017-11-03,2017-05-15,2018-03-18,4461,2018-03-27,10
3094554,13,21,110015,233,245,131,1,0,110034,2017-11-23,2017-11-22,2018-04-18,4580,2018-04-20,6
2888719,13,2,110018,233,233,131,1,0,110077,2017-12-16,2017-12-15,2018-02-20,4147,2018-02-22,12
2853944,13,22,400104,233,233,131,1,0,382481,2018-01-19,2016-10-19,2018-02-09,4581,2018-02-15,11
2909544,15,10,226010,233,233,131,1,0,226010,2017-11-14,2017-11-14,2018-02-26,4444,2018-03-04,13
2982999,13,26,560066,308,233,228,1,0,560068,2018-02-24,2017-02-06,2018-03-15,5001,2018-03-21,10
2990579,13,26,560066,233,233,131,2,0,603202,2016-05-12,2016-05-10,2018-03-17,5001,2018-03-20,13
2880636,15,2,110018,233,233,228,1,0,110015,2018-01-10,2017-12-26,2018-02-17,4550,2018-02-25,11
3043729,10,8,700064,233,233,131,1,0,700067,2018-01-14,2018-01-14,2018-03-31,4499,2018-04-14,10
2931809,12,5,380009,233,245,131,1,0,380051,2017-03-09,2017-03-09,2018-03-03,4034,2018-03-05,12
2957358,13,22,400104,233,233,131,1,0,421003,2017-04-10,2017-04-08,2018-03-08,4581,2018-03-17,12
2994391,10,8,700064,233,233,131,1,0,700069,2017-08-17,2017-08-12,2018-03-18,4499,2018-03-23,11
2832060,13,21,110015,233,233,228,1,0,122001,2018-01-18,2017-06-17,2018-02-02,4580,2018-02-05,10
3056378,10,7,500004,233,233,131,3,0,500043,2017-08-10,2017-05-17,2018-04-05,4474,2018-04-07,10
3063149,13,26,560066,233,233,131,1,0,560016,2017-10-06,2017-09-28,2018-04-07,5001,2018-04-12,9
2837259,10,3,560011,233,233,228,1,0,560103,2018-01-14,2017-01-18,2018-02-03,4460,2018-02-05,9
2822456,15,2,110018,233,233,228,1,0,110029,2017-08-09,2017-07-21,2018-01-30,4094,2018-02-05,13
2879726,13,21,110015,233,233,131,1,0,201301,2018-01-30,2018-01-29,2018-02-17,4580,2018-02-19,11
2869881,10,17,800001,233,233,131,3,0,814112,2018-01-20,2017-04-18,2018-02-14,4370,2018-02-19,17
2866713,15,1,400059,233,233,131,1,0,400607,2017-06-02,2017-06-02,2018-02-13,4545,2018-02-19,12
2876363,15,2,110018,233,233,131,1,0,110003,2018-01-01,2018-01-01,2018-02-16,4091,2018-02-20,13
2898708,13,17,800001,233,233,131,3,0,834001,2017-11-01,2017-07-27,2018-02-22,4538,2018-02-26,16
2838847,10,2,110018,233,233,131,2,0,123110,2017-05-15,2017-05-12,2018-02-04,4388,2018-02-22,14
2938467,15,2,110018,233,233,228,1,0,110065,2017-10-15,2016-09-28,2018-03-04,4091,2018-03-08,12
2983348,13,22,400104,233,233,131,1,0,400102,2017-06-10,2017-06-09,2018-03-15,4581,2018-03-19,10
2987521,13,21,110015,233,233,131,2,0,135133,2017-06-01,2017-05-23,2018-03-16,4580,2018-03-19,12
2978945,13,8,700064,201,233,131,4,0,754010,2017-11-28,2016-07-14,2018-03-14,4508,2018-03-24,16
3033977,13,21,110015,233,233,131,2,0,305004,2017-08-25,2017-08-21,2018-03-29,4580,2018-04-02,11
2923243,15,1,400059,233,233,131,1,0,400013,2017-06-17,2017-06-16,2018-02-28,4545,2018-03-27,12
2957642,15,8,700064,233,233,131,1,0,700107,2017-11-19,2017-11-17,2018-03-08,4500,2018-03-12,13
3067360,13,22,400104,233,233,131,1,0,400705,2017-10-06,2017-10-03,2018-04-09,4581,2018-04-11,9
3063241,13,8,700064,233,233,131,1,0,700159,2017-05-02,2017-04-19,2018-04-07,4508,2018-04-13,10
3050398,9,27,110034,233,233,131,2,0,305001,2018-02-08,2018-02-08,2018-04-03,4388,2018-04-15,11
2883633,10,3,560011,233,245,131,1,0,560002,2017-07-20,2017-07-20,2018-02-18,4460,2018-02-21,9
3071319,4,2,110018,233,233,131,1,0,110048,2017-06-29,2017-05-14,2018-04-10,4148,2018-04-13,10
3071319,15,2,110018,233,233,131,1,0,110048,2017-06-29,2016-10-05,2018-04-10,4148,2018-04-13,10
2873223,15,6,160059,233,233,131,2,0,147001,2017-12-04,2017-12-01,2018-02-15,4549,2018-02-20,13
2843599,10,2,110018,233,233,228,1,0,110074,2018-01-20,2017-05-03,2018-02-06,4388,2018-02-09,12
2861122,4,12,302006,233,233,131,3,0,301001,2017-10-12,2017-09-09,2018-02-11,4408,2018-03-04,16
2932092,15,9,411016,233,233,131,1,0,411057,2017-05-16,2017-05-11,2018-03-03,4548,2018-03-26,12
2940179,15,3,560011,233,233,131,1,0,560070,2017-04-21,2017-04-18,2018-03-05,4461,2018-03-07,11
2988319,5,1,400059,233,233,131,1,0,400067,2017-04-15,2017-04-14,2018-03-16,4015,2018-03-19,13
3025604,15,4,600024,233,233,131,1,0,600014,2017-11-24,2017-11-24,2018-03-27,4483,2018-04-01,9
2869789,13,4,600024,233,233,131,3,0,605006,2017-06-24,2017-06-22,2018-02-14,4490,2018-02-16,12
2889302,13,21,110015,233,233,228,1,0,302020,2018-02-04,2016-05-19,2018-02-20,4580,2018-02-21,11
2882211,13,22,400104,233,233,131,2,0,416416,2017-05-11,2018-03-06,2018-02-17,4581,2018-02-22,15
2989435,10,2,110018,233,233,131,1,0,122001,2017-06-22,2016-06-20,2018-03-16,4388,2018-03-22,12
3015347,13,21,110015,233,233,131,1,0,302017,2017-07-12,2017-07-04,2018-03-24,4580,2018-03-27,10
2867283,13,22,400104,233,233,131,1,0,380054,2016-06-23,2016-06-22,2018-02-13,4581,2018-02-16,11
2824721,9,9,411016,233,233,131,2,0,440018,2017-12-07,2017-12-07,2018-01-31,4021,2018-02-10,14
2884121,13,3,560011,233,233,131,1,0,560102,2017-05-24,2017-05-24,2018-02-19,4467,2018-02-20,9
2898579,13,8,700064,233,233,131,1,0,700060,2017-11-30,2016-12-31,2018-02-22,4508,2018-02-26,11
2930545,10,3,560011,233,233,131,3,0,571105,2017-04-01,2017-04-01,2018-03-02,4460,2018-03-06,12
2897287,13,2,110018,233,233,131,1,0,110035,2017-11-21,2017-12-04,2018-02-22,4147,2018-03-10,12
2987494,10,25,560037,233,233,131,1,0,560004,2017-05-13,2017-05-12,2018-03-16,4460,2018-03-19,10
3023188,10,23,400001,233,233,131,1,0,411001,2017-08-23,2017-08-21,2018-03-26,4398,2018-03-28,11
3022551,4,2,110018,233,233,228,1,0,122011,2017-08-05,2017-02-12,2018-03-26,4148,2018-03-30,12
2988009,15,7,500004,233,233,228,3,0,530048,2018-02-06,2016-06-21,2018-03-16,4477,2018-03-28,12
3082059,9,6,160059,233,233,131,3,0,141008,2017-11-21,2017-11-21,2018-04-13,4437,2018-04-18,9
2830335,13,21,110015,233,245,131,1,0,110029,2017-03-15,2017-03-11,2018-02-02,4580,2018-02-05,9
3066418,10,27,110034,233,245,228,1,0,110029,2017-12-30,2017-12-11,2018-04-08,4388,2018-04-12,10
2861471,13,2,110018,233,233,131,1,0,110017,2016-05-05,2016-05-04,2018-02-11,4147,2018-02-17,11
2852221,15,12,302006,233,233,131,3,0,335001,2017-11-15,2017-11-15,2018-02-08,4453,2018-02-14,16
2980758,32,2,110018,233,233,131,1,0,110057,2017-03-29,2017-03-23,2018-03-14,4147,2018-03-17,14
2899742,9,7,500004,233,233,131,1,0,500015,2017-11-20,2017-11-20,2018-02-23,4474,2018-02-24,10
2958934,15,3,560011,233,245,131,1,0,560068,2017-03-21,2017-03-21,2018-03-09,4461,2018-03-14,11
3043450,10,25,560037,308,245,228,1,0,560068,2017-06-07,2018-03-29,2018-03-31,4460,2018-04-10,9
2970730,13,26,560066,201,201,131,0,0,670102,2017-12-29,2017-08-19,2018-03-12,4495,2018-03-16,17
2950439,13,22,400104,308,233,131,1,0,400070,2017-08-18,2017-08-17,2018-03-07,4581,2018-03-13,12
3043956,15,12,302006,233,233,228,2,0,313002,2017-08-19,2017-08-13,2018-03-31,4453,2018-04-07,13
2949332,16,1,400059,233,233,228,2,0,574104,2018-02-18,2016-12-01,2018-03-07,4390,2018-03-10,17
3022528,5,2,110018,233,233,131,3,0,143521,2017-09-19,2017-04-04,2018-03-26,4093,2018-04-02,14
3022528,13,2,110018,233,233,131,3,0,143521,2017-09-19,2017-03-09,2018-03-26,4093,2018-04-02,13
2940105,13,3,560011,233,233,131,2,0,585102,2017-06-08,2017-06-06,2018-03-05,4467,2018-03-07,12
2969821,13,22,400104,233,233,131,3,0,492009,2017-05-01,2017-04-28,2018-03-11,4581,2018-03-13,15
3045195,1,3,560011,233,233,131,1,0,560037,2017-09-06,2017-05-24,2018-04-01,4400,2018-04-04,9
2881265,13,7,500004,233,233,131,1,0,500072,2016-11-23,2016-11-12,2018-02-17,4403,2018-02-22,10
2962684,15,2,110018,233,233,131,1,0,122001,2017-11-01,2017-10-17,2018-03-10,4091,2018-03-13,14
3032071,9,27,110034,233,233,131,1,0,110085,2018-01-08,2018-01-08,2018-03-28,4388,2018-04-04,11
3066314,10,6,160059,233,233,228,2,0,160103,2017-10-01,2017-09-26,2018-04-08,4437,2018-04-11,10
2904296,13,22,400104,233,233,131,1,0,382213,2017-11-23,2017-11-19,2018-02-24,4581,2018-02-27,12
2896979,13,22,400104,233,233,131,1,0,400004,2017-10-26,2017-10-25,2018-02-22,4581,2018-02-26,12
2919542,21,2,110018,233,233,228,1,0,500018,2018-01-31,2018-01-26,2018-02-27,4478,2018-03-09,14
2969231,10,2,110018,233,233,228,1,0,110059,2018-01-27,2017-12-23,2018-03-10,4388,2018-03-15,11
2846802,19,1,400059,233,233,131,1,0,110092,2016-11-10,2016-11-06,2018-02-06,4011,2018-02-21,20
3034553,13,26,560066,233,233,131,1,0,560004,2017-04-14,2017-03-29,2018-03-29,5001,2018-04-03,9
3040016,13,21,110015,233,233,228,1,0,121003,2018-02-21,2016-12-04,2018-03-30,4580,2018-04-05,9
3031372,13,22,400104,233,233,131,1,0,411027,2017-05-03,2017-05-02,2018-03-28,4581,2018-04-11,9
2864440,10,1,400059,233,0,131,1,0,400049,2017-05-15,2017-05-13,2018-02-12,4398,2018-02-15,11
2819923,13,21,110015,233,233,131,1,0,110052,2017-07-06,2017-07-05,2018-01-30,4580,2018-02-02,8
2831967,10,12,302006,233,233,228,3,0,335001,2018-01-10,2016-06-11,2018-02-02,4407,2018-02-05,14
2947841,2,1,400059,233,233,228,1,0,500044,2017-12-02,2017-07-08,2018-03-06,4390,2018-03-11,14
3045429,13,22,400104,233,233,131,1,0,400051,2017-02-12,2017-02-09,2018-04-02,4581,2018-04-11,9
2970924,4,4,600024,233,233,131,1,0,600063,2018-02-14,2017-11-22,2018-03-12,4488,2018-03-16,11
2837243,4,8,700064,233,233,131,1,0,700040,2017-11-22,2017-11-13,2018-02-03,4510,2018-02-08,11
2879384,10,2,110018,233,233,228,1,0,110036,2018-01-19,2017-08-03,2018-02-17,4388,2018-02-21,11
2891870,15,2,110018,233,233,228,1,0,121001,2017-07-02,2017-06-17,2018-02-21,4091,2018-02-23,13
2883974,10,1,400059,233,233,131,1,0,400603,2017-05-18,2017-05-18,2018-02-18,4398,2018-02-24,12
2938775,13,22,400104,233,233,131,1,0,411015,2017-07-18,2017-07-17,2018-03-04,4581,2018-03-07,12
3074351,13,26,560066,233,233,131,1,0,560068,2017-05-22,2017-05-20,2018-04-11,5001,2018-04-15,8
2877056,28,2,110018,233,233,131,1,0,121005,2017-07-08,2017-06-29,2018-02-16,4150,2018-02-24,17
2970111,13,8,700064,233,233,131,1,0,700050,2017-10-13,2017-10-11,2018-03-11,4508,2018-03-14,11
3080146,10,23,400001,308,233,228,1,0,400070,2017-09-10,2017-07-29,2018-04-13,4398,2018-04-16,8
2943701,32,2,110018,233,233,131,1,0,110001,2017-09-01,2017-08-24,2018-03-06,4147,2018-03-08,15
3045283,13,26,560066,308,233,131,1,0,560077,2017-06-21,2017-06-12,2018-04-02,5001,2018-04-12,9
3065906,13,21,110015,233,245,131,1,0,110001,2017-05-25,2017-05-24,2018-04-08,4580,2018-04-12,8
2862179,13,2,110018,233,233,131,1,0,110021,2018-01-15,2018-01-01,2018-02-12,4147,2018-02-15,11
3007678,15,12,302006,233,233,131,2,0,313004,2017-05-12,2017-05-06,2018-03-22,4453,2018-03-24,13
3075617,15,5,380009,233,233,228,2,0,395002,2018-02-26,2018-02-25,2018-04-11,4546,2018-04-16,9
2859570,13,21,110015,233,233,131,1,0,122018,2017-04-19,2017-04-17,2018-02-10,4580,2018-02-15,10
2923541,10,7,500004,233,233,228,3,0,535501,2017-06-17,2017-06-05,2018-02-28,4474,2018-03-07,12
2940662,28,24,110092,233,233,131,2,0,243001,2018-01-12,2017-12-08,2018-03-05,4150,2018-03-08,18
2845500,13,17,800001,233,233,131,1,0,800020,2017-12-20,2017-06-30,2018-02-06,4538,2018-02-14,11
2879099,10,10,226010,201,233,228,0,0,221208,2017-10-13,2015-11-22,2018-02-16,4444,2018-02-23,17
2928908,18,1,400059,233,233,131,1,0,800020,2018-02-06,2017-06-17,2018-03-01,4011,2018-03-08,21
2873349,13,2,110018,233,233,131,1,0,110029,2017-12-18,2017-12-17,2018-02-15,4147,2018-02-19,11
2889360,15,12,302006,233,233,131,1,0,302019,2017-11-19,2017-11-13,2018-02-20,4453,2018-02-23,14
2939201,10,2,110018,233,233,228,1,0,201010,2018-01-25,2017-05-15,2018-03-04,4388,2018-03-06,12
